address,latitude,longitude
"YERBA SANTA DRIVE, SAN DEIGO",32.7740373,-117.0907512
"ALDERHILL TERRACE, SAN DEIGO",32.9308716,-117.0788377
"COYOTE BUSH DRIVE, SAN DEIGO",33.0218995,-117.1284777
"CAULFIELD DRIVE, SAN DEIGO",32.5788843,-117.0750566
"GRAYDON ROAD, SAN DEIGO",32.954672,-117.2223782
"SAUCILLO  , SAN DEIGO",32.9971749,-117.0686209
"REVILLO DRIVE, SAN DEIGO",32.7578323,-117.0577514
"DAVENPORT  , SAN DEIGO",32.9711633,-117.1321171
"MERRYFIELD RW ROW, SAN DEIGO",32.9003933,-117.2364178
"ASHFORD PLACE, SAN DEIGO",32.8050315,-117.1607042
"DUCOS PLACE, SAN DEIGO",32.819963,-117.0968843
"NUTE WAY, SAN DEIGO",32.8184412,-117.2183947
"CORVUS PLACE, SAN DEIGO",32.9250085,-117.1343385
"TERRACE PINE DRIVE, SAN DEIGO",32.5682885,-117.0737758
"CENTURION SQUARE, SAN DEIGO",32.8617345,-117.206951
"LA JOLLA SHORES  , SAN DEIGO",32.8589947,-117.2557447
"MAST  , SAN DEIGO",32.7702265,-117.2019424
"VIA FRESA  , SAN DEIGO",32.82697450000001,-117.246582
"ADELPHI PLACE, SAN DEIGO",32.7633095,-117.0826801
"CACTUS RIDGE STREET, SAN DEIGO",32.720594,-117.1149875
"PINE STREET, SAN DEIGO",32.7563012,-117.186221
"CANDELA PLACE, SAN DEIGO",32.9541782,-117.2382437
"DEER RIDGE ROAD, SAN DEIGO",33.0119136,-117.1195746
"BIRCH STREET, SAN DEIGO",32.6879717,-117.1129782
"WESTVALE ROAD, SAN DEIGO",32.9778981,-117.1330592
"LA JOLLA FARMS  , SAN DEIGO",32.8801003,-117.2477134
"ELLINGHAM STREET, SAN DEIGO",32.9652356,-117.1331235
"BRANDYWINE STREET, SAN DEIGO",32.806026,-117.209106
"CAMTO EMPRESA  , SAN DEIGO",32.8202143,-117.2501592
"REDDING ROAD, SAN DEIGO",32.7764293,-117.0821077
"AVNDA ALOZDRA  , SAN DEIGO",33.0404658,-117.0491463
"MISSION CITY PARKWAY, SAN DEIGO",32.7767802,-117.1256987
"HILLSBORO STREET, SAN DEIGO",32.8011773,-117.0744288
"ROCK STREET, SAN DEIGO",32.7513965,-117.0655107
"HARWELL DRIVE, SAN DEIGO",32.8096711,-117.0164769
"VIA FIESTA  , SAN DEIGO",32.9910292,-117.1632839
"SANTA MARIA TERRACE, SAN DEIGO",32.7004974,-117.079723
"MADRIGAL STREET, SAN DEIGO",32.9923122,-117.0893841
"GARY STREET, SAN DEIGO",32.7710577,-117.0603193
"EWING STREET, SAN DEIGO",32.7714757,-117.0615384
"LOTUS STREET, SAN DEIGO",32.7514885,-117.244224
"GRANDVIEW STREET, SAN DEIGO",32.7883461,-117.1925763
"BRANDYWOOD STREET, SAN DEIGO",32.6992735,-117.0509068
"UPA STREET, SAN DEIGO",32.7112785,-117.1550924
"DECORROW  , SAN DEIGO",-1,-1
"CAM COPETE  , SAN DEIGO",32.735316,-117.149046
"LODINGTON PLACE, SAN DEIGO",32.8464231,-117.2643281
"BERNARDO ROAD, SAN DEIGO",33.0244475,-117.0860445
"FRIED AVENUE, SAN DEIGO",32.8501013,-117.2202245
"CHOLLAS PLACE, SAN DEIGO",32.7407036,-117.0832753
"YMCA WAY, SAN DEIGO",32.7048635,-117.0974889
"MT ABBEY AVENUE, SAN DEIGO",32.807228,-117.181297
"PASTERNACK PLACE, SAN DEIGO",32.8009947,-117.134394
"TED WILLIAMS PARKWAY  , SAN DEIGO",32.9280463,-117.2407788
"BRUNNER STREET, SAN DEIGO",32.7691245,-117.1898294
"INDIAN FIG DRIVE, SAN DEIGO",32.7406903,-117.0650312
"LARK STREET, SAN DEIGO",32.7468252,-117.1757716
"SAN PASCUAL STREET, SAN DEIGO",32.6987428,-117.1030925
"BUSH STREET, SAN DEIGO",32.7473391,-117.1727162
"SAN LUIS STREET, SAN DEIGO",32.7141738,-117.1343548
"LEILANI WAY, SAN DEIGO",32.5842703,-117.0688806
"SANTA ROSALIA DRIVE, SAN DEIGO",32.7024021,-117.0840399
"DUCK POND LANE, SAN DEIGO",32.9412151,-117.1800064
"CAPEWOOD LANE, SAN DEIGO",32.9732119,-117.0832999
"BUNNELL STREET, SAN DEIGO",32.6997402,-117.0888724
"BALBOA WAY, SAN DEIGO",32.8179789,-117.1833118
"OVERLOOK  , SAN DEIGO",32.7714385,-117.1992016
"KONA SPRINGS LANE, SAN DEIGO",32.7821406,-117.0855706
"HARVEST RUN DRIVE, SAN DEIGO",32.924942,-117.203392
"EL AMIGO ROAD, SAN DEIGO",32.9505513,-117.2555404
"CARNEGIE PLACE, SAN DEIGO",32.8451213,-117.2179545
"HILGER STREET, SAN DEIGO",32.7198109,-117.053807
"AZUAGA STREET, SAN DEIGO",32.9593669,-117.1089372
"CORDERO ROAD, SAN DEIGO",32.9471249,-117.2542596
"CALIENTE  , SAN DEIGO",32.916208,-117.2367062
"APPIAN DRIVE, SAN DEIGO",32.6778329,-117.0379821
"ROOSEVELT AVENUE, SAN DEIGO",32.790951,-117.2362109
"JENNA COURT, SAN DEIGO",32.7060901,-117.0639997
"CROSS STREET, SAN DEIGO",32.7756995,-117.1911956
"SPRINGHURST DRIVE, SAN DEIGO",32.9421996,-117.0758291
"NEIL  , SAN DEIGO",32.800261,-117.194685
"CARLETON STREET, SAN DEIGO",32.7252555,-117.2338834
"LOS REYES DRIVE, SAN DEIGO",32.7064286,-117.0472036
"SHEPHERD LANE, SAN DEIGO",32.5842266,-117.0428612
"CALLAN ROAD, SAN DEIGO",32.9047657,-117.2408696
"HARJOAN AVENUE, SAN DEIGO",32.793499,-117.1456597
"ARMSTRONG PLACE, SAN DEIGO",32.8042593,-117.1619647
"MOREHOUSE DRIVE, SAN DEIGO",32.8952656,-117.1976361
"AVIATION DRIVE, SAN DEIGO",32.7041671,-117.0530124
"KRAMER STREET, SAN DEIGO",32.7769033,-117.1720236
"ALONDRA DRIVE, SAN DEIGO",33.0180234,-117.056099
"HUTTON AVENUE, SAN DEIGO",32.6724822,-117.0490001
"YAZOO STREET, SAN DEIGO",32.9780691,-117.0952468
"PADRE TRULLIO DRIVE, SAN DEIGO",32.5614929,-117.0446405
"CANOSA AVENUE, SAN DEIGO",32.826099,-117.182587
"CATACINA BOULEVARD, SAN DEIGO",32.7270242,-117.2443204
"CONSOLIDATED WAY, SAN DEIGO",32.878017,-117.166031
"ARENAS STREET, SAN DEIGO",32.8351987,-117.2768439
"MIGUEL VISTA PLACE, SAN DEIGO",32.7019332,-117.0219041
"ELSBERRY STREET, SAN DEIGO",32.6908987,-117.0607011
"KNOLLWOOD ROAD, SAN DEIGO",32.7083497,-117.0307336
"WEST MISSION STREET, SAN DEIGO",32.7644933,-117.2348852
"DRESCHER STREET, SAN DEIGO",32.7795795,-117.1734263
"DEL MAR MESA ROAD, SAN DEIGO",32.9427829,-117.2005357
"LENOX DRIVE, SAN DEIGO",32.7177698,-117.0804468
"LACE PLACE, SAN DEIGO",32.7164864,-117.0877234
"TREAT STREET, SAN DEIGO",32.7143073,-117.1337584
"HUENEME STREET, SAN DEIGO",32.7684013,-117.1858996
"COBB DRIVE, SAN DEIGO",32.8407725,-117.1893947
"KRENZ STREET, SAN DEIGO",32.8024336,-117.1467978
"BESSEMER STREET, SAN DEIGO",32.7190987,-117.2343977
"ALBERTA PLACE, SAN DEIGO",32.748022,-117.1730775
"DANDRIDGE LANE, SAN DEIGO",32.7479979,-117.0692247
"AVENIDA LAMEGA  , SAN DEIGO",33.0038661,-117.0595785
"KIWI STREET, SAN DEIGO",32.7869374,-117.1583201
"SAIL BAY  , SAN DEIGO",32.7885143,-117.2448306
"BARBOUR DRIVE, SAN DEIGO",32.5805204,-117.0732406
"PASEO INTERNACIONAL  , SAN DEIGO",32.5518325,-116.9374368
"PARKER PLACE, SAN DEIGO",32.7922977,-117.2453949
"TERESA DRIVE, SAN DEIGO",32.9251107,-117.1457238
"SHANE PLACE, SAN DEIGO",32.7728351,-117.0596833
"JUST STREET, SAN DEIGO",32.5748948,-117.052043
"THORNWOOD STREET, SAN DEIGO",32.8111037,-117.172661
"UNKNOWN STREET, SAN DEIGO",33.4290888,-116.8332796
"SHOAL SUMMIT DRIVE, SAN DEIGO",32.9668683,-117.0763065
"CAM DEL RIO WEST BOULEVARD, SAN DEIGO",32.7579123,-117.2041145
"VIVIAN STREET, SAN DEIGO",32.7517587,-117.0560272
"WABASKA DRIVE, SAN DEIGO",32.7413188,-117.2327739
"1-5 SB  , SAN DEIGO",32.7740433,-117.2522821
"NORMA DRIVE, SAN DEIGO",32.7616772,-117.0944002
"CRISTOBAL  , SAN DEIGO",32.92759400000001,-117.1623621
"JUDY MCCARTY WAY, SAN DEIGO",-1,-1
"54TH FRONTAGE WEST ROAD, SAN DEIGO",32.7350721,-117.0798505
"HERBERT STREET, SAN DEIGO",32.7448121,-117.1492473
"CASSELBERRY WAY, SAN DEIGO",32.7963741,-117.0481141
"HELIX STREET, SAN DEIGO",32.7324948,-117.0010117
"KENYATTA DRIVE, SAN DEIGO",32.7023249,-117.0688228
"PACIFIC VIEW DRIVE, SAN DEIGO",32.8050223,-117.2605871
"HARBOR  , SAN DEIGO",32.7293076,-117.1997407
"HOMER STREET, SAN DEIGO",32.7430728,-117.2165283
"CAMTO MANRESA  , SAN DEIGO",32.8368172,-117.2544011
"SALK INSTITUTE ROAD, SAN DEIGO",32.886121,-117.2467282
"ABERDEEN STREET, SAN DEIGO",32.83778,-117.18705
"OAKS NORTH DRIVE, SAN DEIGO",33.0332972,-117.0571898
"DIVISION  , SAN DEIGO",32.8094321,-117.1289725
"GENESEE COURT, SAN DEIGO",32.814323,-117.1788203
"FAIRBROOK ROAD, SAN DEIGO",32.9061934,-117.0711473
"MAR REEF COVE, SAN DEIGO",32.5706599,-117.0120654
"PARKBROOK STREET, SAN DEIGO",32.7008886,-117.0221682
"CAMTO EL RINCON  , SAN DEIGO",32.9449002,-117.2368204
"VALENTINO STREET, SAN DEIGO",32.5587923,-117.067178
"MT DURBAN DRIVE, SAN DEIGO",32.817829,-117.1893615
"RUSS BOULEVARD, SAN DEIGO",32.7194075,-117.1383762
"MOUNT ACADIA BOULEVARD, SAN DEIGO",32.8041913,-117.1841264
"DEL HEIGHTS ROAD, SAN DEIGO",32.9562322,-117.2266166
"STATE HIGHWAY 78  , SAN DEIGO",33.0859823,-116.9903166
"OCULTO COURT, SAN DEIGO",33.0249652,-117.0835361
"LUNADA PLACE, SAN DEIGO",33.0494453,-117.0577481
"FRONTAGE ROAD, SAN DEIGO",32.7415323,-117.1860217
"DEERFIELD STREET, SAN DEIGO",32.8130252,-117.0599441
"MERRIMAC AVENUE, SAN DEIGO",32.83610609999999,-117.2086926
"EAOS AVENUE, SAN DEIGO",32.8410054,-117.2741675
"WALNUT AVENUE, SAN DEIGO",32.7414719,-117.1621924
"CARBET PLACE, SAN DEIGO",32.8213797,-117.0966808
"JUMANU AVENUE, SAN DEIGO",32.7965809,-117.196027
"POINT LOMA BOULEVARD, SAN DEIGO",32.7519772,-117.2345834
"MONTCLIFF ROAD, SAN DEIGO",32.6853127,-117.0345712
"DENBY STREET, SAN DEIGO",32.7114735,-117.1028462
"06TH EX STREET, SAN DEIGO",-1,-1
"SAN FELIPE STREET, SAN DEIGO",32.7088926,-117.0271192
"PIPILO STREET, SAN DEIGO",32.9522809,-117.1254284
"CHANNEL WAY, SAN DEIGO",32.756797,-117.2188597
"CLOUDCREST DRIVE, SAN DEIGO",33.009001,-117.085373
"CAMINATA DE LUZ  , SAN DEIGO",32.9694209,-117.0946134
"SAINTSBURY GLEN  , SAN DEIGO",33.0207695,-117.1206757
"WEAVER STREET, SAN DEIGO",32.7218663,-117.0660972
"AMIFORD DRIVE, SAN DEIGO",32.72203289999999,-117.2526852
"GOLDEN HAVEN  , SAN DEIGO",32.8708971,-117.2054653
"TOP GUN STREET, SAN DEIGO",32.9088084,-117.1746521
"DEWEY ROAD, SAN DEIGO",32.7387432,-117.2137676
"PATRIOT STREET, SAN DEIGO",32.800665,-117.1080398
"CONSTITUTION ROAD, SAN DEIGO",32.839584,-117.19323
"MULVANEY DRIVE, SAN DEIGO",32.809404,-117.0096158
"PARADISD VALLEY ROAD, SAN DEIGO",32.6905972,-117.0429154
"OSGOOD WAY, SAN DEIGO",32.8992428,-117.1616868
"MARMIL WAY, SAN DEIGO",32.6661508,-117.0583205
"ONONDAGA AVENUE, SAN DEIGO",32.825439,-117.204773
"MIRAMAR STREET, SAN DEIGO",32.8736072,-117.223939
"COLGATE CIRCLE, SAN DEIGO",32.8232758,-117.2529403
"BAJADA ROAD, SAN DEIGO",33.0277017,-117.0721798
"GASCONADE AVENUE, SAN DEIGO",32.7769935,-117.1934538
"CERRISSA COURT, SAN DEIGO",32.5816601,-117.0891616
"TARENTO DRIVE, SAN DEIGO",32.7197975,-117.2479286
"BERWYN ROAD, SAN DEIGO",32.9109935,-117.1506654
"FENSMUIR STREET, SAN DEIGO",32.8063356,-117.1427056
"ROCKY SHORE ROAD, SAN DEIGO",32.6841835,-117.0620443
"ANNRAE STREET, SAN DEIGO",32.8030545,-117.1535781
"CALLE FORTUNADA  , SAN DEIGO",32.812515,-117.1228968
"SEAGROVE PLACE, SAN DEIGO",32.9611305,-117.2048875
"CAM COSTANERO  , SAN DEIGO",33.4642991,-117.6180443
"BOWDEN AVENUE, SAN DEIGO",32.8265578,-117.1808592
"COPLEY AVENUE, SAN DEIGO",32.7672382,-117.1191471
"JAFFE COURT, SAN DEIGO",32.8017602,-117.0089054
"KEPPLER DRIVE, SAN DEIGO",32.8213113,-117.109122
"SPRUCE  , SAN DEIGO",32.7387076,-117.1617182
"PICO STREET, SAN DEIGO",32.8071455,-117.2232311
"SHOSHONI AVENUE, SAN DEIGO",32.830549,-117.193737
"54TH PLACE, SAN DEIGO",32.7530836,-117.0782881
"PORTO COURT, SAN DEIGO",32.8257434,-117.102404
"CENTER DRIVE, SAN DEIGO",33.1345435,-117.1214211
"ACAMA COURT, SAN DEIGO",32.9266339,-117.1567332
"AVNDA CONSENTIDO  , SAN DEIGO",33.0107191,-117.0689086
"SORIA DRIVE, SAN DEIGO",32.7638919,-117.0677766
"MIMIKA PLACE, SAN DEIGO",32.7957228,-117.1694272
"PROMONTORY STREET, SAN DEIGO",32.788548,-117.238419
"MISSION BEACH BOULEVARD, SAN DEIGO",32.68867,-116.3350505
"ARBORSIDE WAY, SAN DEIGO",32.9253705,-117.0738226
"CAM LINDO  , SAN DEIGO",32.735316,-117.149046
"HAMMERBERG COVE, SAN DEIGO",32.806536,-117.1064876
"ELROSE COURT, SAN DEIGO",32.5754051,-117.0746115
"RENE DRIVE, SAN DEIGO",32.5822256,-117.0462834
"SUSAN PLACE, SAN DEIGO",32.7285411,-117.0849432
"FLOWER AVENUE, SAN DEIGO",32.5759352,-117.0848045
"SEAGLEN WAY, SAN DEIGO",32.5746103,-117.0183747
"EAST LAKE DRIVE, SAN DEIGO",32.7964365,-117.0065881
"ROBINSON PLACE, SAN DEIGO",32.746094,-117.1496805
"CAM DEL MAR  , SAN DEIGO",32.9434897,-117.2606189
"OCEAN VIEW  , SAN DEIGO",32.7012733,-117.1126985
"STILLWELL AVENUE, SAN DEIGO",32.6957592,-117.0710096
"BATISTA STREET, SAN DEIGO",32.8148185,-117.1650429
"PARISH ROAD, SAN DEIGO",33.017029,-117.0587037
"CALEDONIA DRIVE, SAN DEIGO",32.8186458,-117.1575075
"PICKETT STREET, SAN DEIGO",32.756756,-117.2083927
"DUENDA  , SAN DEIGO",33.0350215,-117.0826656
"OSOYOOS PLACE, SAN DEIGO",32.9318073,-117.1347655
"ROOSEVELT ROAD, SAN DEIGO",32.7371841,-117.2141306
"MADELINE STREET, SAN DEIGO",32.7596336,-117.0640062
"ESTHER STREET, SAN DEIGO",32.7617197,-117.0697471
"NESTOR PARK  , SAN DEIGO",32.57217079999999,-117.081247
"ROUS STREET, SAN DEIGO",32.85920490000001,-117.1985194
"VIA DE LA MELODIA  , SAN DEIGO",32.5662501,-117.0493311
"POMERADO  , SAN DEIGO",32.9736692,-117.0625193
"LA CANADA STREET, SAN DEIGO",32.820894,-117.2707175
"FIRST AVENUE, SAN DEIGO",32.7315456,-117.1639412
"MARKET CREEK PLACE, SAN DEIGO",32.7088065,-117.0858381
"TECH WAY, SAN DEIGO",32.8238601,-117.1382386
"VIA LA JOLLA VILLAGE DRIVE, SAN DEIGO",32.8717938,-117.2177712
"PAUL JONES AVENUE, SAN DEIGO",32.8051694,-117.2121825
"GLENBROOK WAY, SAN DEIGO",32.8661463,-117.2421538
"CRYSTAL COVE, SAN DEIGO",32.5775187,-117.0212727
"JUTLAND PLACE, SAN DEIGO",32.8273254,-117.2225963
"19TH  , SAN DEIGO",32.7484207,-117.193728
"DE ANZA ROAD, SAN DEIGO",32.79799819999999,-117.2158445
"KANE STREET, SAN DEIGO",32.7864935,-117.2005343
"KARENSUE AVENUE, SAN DEIGO",32.84889709999999,-117.2005217
"EMERSON STREET, SAN DEIGO",32.7258807,-117.2318922
"ATLAST STREET, SAN DEIGO",32.8077426,-117.1582193
"MAYCREST LANE, SAN DEIGO",32.9167323,-117.1794384
"WILBUR AVENUE, SAN DEIGO",32.8054218,-117.251376
"LEHIGH STREET, SAN DEIGO",32.7745594,-117.2038701
"MICHAELMAS TERRACE, SAN DEIGO",32.7480806,-117.2095224
"EDMONTON AVENUE, SAN DEIGO",32.8567325,-117.2012645
"ROCKFORD DRIVE, SAN DEIGO",32.7688023,-117.0676302
"DELL ANNE PLACE, SAN DEIGO",32.7152074,-117.0232847
"SWEETWATER ROAD, SAN DEIGO",32.6923934,-117.017215
"SUMMERDALE ROAD, SAN DEIGO",32.9180769,-117.1399134
"AVENIDA PLAYA VERACR  , SAN DEIGO",32.8333759,-117.0923713
"HIGHLANDS VILLAGE PLACE, SAN DEIGO",32.9621209,-117.1537194
"EVENING CREEK NORTH DRIVE, SAN DEIGO",32.9612636,-117.0946374
"VIA DE SAN YSIDRO BOULEVARD, SAN DEIGO",32.5514345,-117.0455356
"KLINE STREET, SAN DEIGO",32.8434279,-117.2740733
"FARRAGUT ROAD, SAN DEIGO",32.7330531,-117.2181045
"LAYLA  , SAN DEIGO",32.5722072,-117.0425708
"WELLING WAY, SAN DEIGO",32.7063026,-117.0462062
"DUCHESS STREET, SAN DEIGO",32.74474590000001,-117.0498783
"BERNARDO TRAILS COURT, SAN DEIGO",33.0427263,-117.0595096
"CARTHAGE STREET, SAN DEIGO",32.7927688,-117.0782917
"PINE KNOT BOULEVARD, SAN DEIGO",34.2363885,-116.9116834
"CAM DEL RIO W  , SAN DEIGO",32.7579123,-117.2041145
"SAGEBRUSH ROAD, SAN DEIGO",32.8258021,-117.2422964
"DA VINCI STREET, SAN DEIGO",32.9427758,-117.2173216
"CARDENO DR  DRIVE, SAN DEIGO",32.822121,-117.249023
"YSABEL CREEK ROAD, SAN DEIGO",33.0811201,-116.9894022
"LA SALLE STREET, SAN DEIGO",32.7564363,-117.2196753
"TORQUOISE STREET, SAN DEIGO",32.809277,-117.2562078
"PULITZER PLACE, SAN DEIGO",32.8660438,-117.2169551
"FRIANT STREET, SAN DEIGO",32.9078018,-117.1356571
"POMERADO COURT, SAN DEIGO",33.0226069,-117.0610431
"PIEDRA STREET, SAN DEIGO",32.57119,-117.0541994
"NAUGATUCK AVENUE, SAN DEIGO",32.8343369,-117.2189208
"AUBURNDALE STREET, SAN DEIGO",32.8122244,-117.1714251
"RIDEABOUT COURT, SAN DEIGO",32.9502074,-117.1387576
"BRIGHTON COURT, SAN DEIGO",32.7630152,-117.2510574
"EL CAMINO DE TEATRO  , SAN DEIGO",32.8293963,-117.2591302
"MENTONE STREET, SAN DEIGO",32.7509312,-117.2320668
"DATSUN STREET, SAN DEIGO",32.5719332,-116.9991747
"PALERMO DRIVE, SAN DEIGO",32.7421986,-117.2279482
"12TH AVENUE, SAN DEIGO",32.710452,-117.1538566
"10TH  , SAN DEIGO",32.7151918,-117.1555991
"BUENA VISTA STREET, SAN DEIGO",32.783014,-117.2384904
"GOLDEN RIDGE ROAD, SAN DEIGO",32.8337079,-116.9404643
"MIRA MESA  , SAN DEIGO",32.9184763,-117.1382404
"BERNARDO DRIVE, SAN DEIGO",33.0323653,-117.0810413
"FOURTH AVENUE, SAN DEIGO",32.7319108,-117.1612149
"LOS ANGELES PLACE, SAN DEIGO",32.7007467,-117.0783738
"CASTLETON DRIVE, SAN DEIGO",32.8253974,-117.1734902
"CAMTO BLYTHEFIELD  , SAN DEIGO",32.8343377,-117.2438473
"SAMANTHA COURT, SAN DEIGO",32.9635625,-117.1284664
"TELESIS COURT, SAN DEIGO",32.9027604,-117.208517
"FOX AVENUE, SAN DEIGO",32.8169618,-117.20312
"CONSTRUCTION COURT, SAN DEIGO",32.8836817,-117.167597
"HOPKINS STREET, SAN DEIGO",32.6712212,-117.0665857
"GILBERT DRIVE, SAN DEIGO",32.7593944,-117.0773984
"EAST OVERLOOK DRIVE, SAN DEIGO",32.7543544,-117.0696383
"CYPRESS POINT ROAD, SAN DEIGO",32.7905228,-117.0568151
"ROSELAWN AVENUE, SAN DEIGO",32.7452656,-117.0931757
"CROWNHILL ROAD, SAN DEIGO",32.8117645,-117.2334013
"CAMTO DOHA  , SAN DEIGO",32.9011383,-117.1056966
"15TH  , SAN DEIGO",32.7098467,-117.1503737
"OLD GLOBE WAY, SAN DEIGO",32.7324832,-117.1502612
"MAGUIRE ROAD, SAN DEIGO",32.5496052,-117.0539003
"71ST STREET, SAN DEIGO",32.7125677,-117.0460285
"SUTHERLAND STREET, SAN DEIGO",32.7421843,-117.186031
"MT LA PLATTA DRIVE, SAN DEIGO",32.827469,-117.188133
"MARIAN WAY, SAN DEIGO",32.771048,-117.1928152
"ILEXEY AVENUE, SAN DEIGO",32.573068,-117.0444786
"DUBOIS DRIVE, SAN DEIGO",32.836353,-117.198273
"RICHARD STREET, SAN DEIGO",32.7737786,-117.0544447
"RANDALL STREET, SAN DEIGO",32.810646,-117.2258
"AINSLEY ROAD, SAN DEIGO",32.7819856,-117.1506164
"CAMTO PASADERO  , SAN DEIGO",33.0497141,-117.0686603
"NEWSOME DRIVE, SAN DEIGO",32.7471947,-117.0598802
"HOLLY STREET, SAN DEIGO",33.2054065,-117.3703345
"COCONINO  , SAN DEIGO",32.8318609,-117.2064958
"SEABRIDGE LANE, SAN DEIGO",32.9768184,-117.0792335
"CHALON LANE, SAN DEIGO",32.9665377,-117.072992
"PACIFIC HIGHWAY  , SAN DEIGO",32.7418916,-117.1880823
"JOHN JAY HOPKINS DRIVE, SAN DEIGO",32.8887094,-117.2409785
"BLACK HILLS WAY, SAN DEIGO",32.9598963,-117.123876
"PAGE STREET, SAN DEIGO",32.7427003,-117.0654207
"SILKTREE COURT, SAN DEIGO",32.6916424,-117.1176239
"EASTGATE MALL  , SAN DEIGO",32.8806387,-117.2022914
"WYATT PLACE, SAN DEIGO",32.5669326,-117.031398
"SHOOTING STAR DRIVE, SAN DEIGO",32.5671944,-117.055735
"ARTESIAN ROAD, SAN DEIGO",33.0181706,-117.1549754
"PERIQUE STREET, SAN DEIGO",32.746348,-117.0611198
"73RD STREET, SAN DEIGO",32.769535,-117.0404258
"HARBOR ISLAND DRIVE, SAN DEIGO",32.7252635,-117.2009562
"MARILOU ROAD, SAN DEIGO",32.7223185,-117.089096
"JAGROSS COURT, SAN DEIGO",32.9257809,-117.1444794
"MESA RIM ROAD, SAN DEIGO",32.9009251,-117.1772414
"TOPAZ WAY, SAN DEIGO",32.835078,-117.1360329
"SILK  , SAN DEIGO",32.767224,-117.2001568
"STACY AVENUE, SAN DEIGO",32.8097084,-117.1978816
"CAM SAN BERNARDO  , SAN DEIGO",32.735316,-117.149046
"SWORD WAY, SAN DEIGO",32.9625261,-117.2149504
"SEASCAPE DRIVE, SAN DEIGO",32.6745292,-117.0543584
"CLAY AVENUE, SAN DEIGO",32.7032716,-117.1294982
"WINCHESTER STREET, SAN DEIGO",32.6738051,-117.0629651
"CALLE PAVANA  , SAN DEIGO",32.6810755,-117.053945
"SALMON STREET, SAN DEIGO",32.8024766,-117.1063456
"BAYSIDE WALK, SAN DEIGO",32.7828657,-117.2394988
"CLIFFRIDGE AVENUE, SAN DEIGO",32.8640026,-117.2423991
"NORWALK AVENUE, SAN DEIGO",32.8301298,-117.2114502
"NOBLE DRIVE, SAN DEIGO",32.867186,-117.2121012
"CHAPARAJOS COURT, SAN DEIGO",32.8063528,-117.076129
"MONTONGO CIRCLE, SAN DEIGO",32.9180566,-117.1521355
"MUNDA ROAD, SAN DEIGO",32.6850208,-117.0619421
"EARHART STREET, SAN DEIGO",32.800588,-117.1360909
"CAMARENA ROAD, SAN DEIGO",32.9523424,-117.2239169
"PARK ROW, SAN DEIGO",32.71394,-117.168753
"KEARNY VILLA  , SAN DEIGO",32.84487319999999,-117.1270973
"QUINCE DRIVE, SAN DEIGO",32.7366598,-117.1585654
"BROADWAY STREET, SAN DEIGO",32.7158006,-117.14316
"PAVO REAL DRIVE, SAN DEIGO",32.8131414,-117.0801184
"ROYSTON DRIVE, SAN DEIGO",32.5680132,-117.0948043
"LAKE CAYUGA DRIVE, SAN DEIGO",32.7993186,-117.0243728
"THOR STREET, SAN DEIGO",32.6888656,-117.1176474
"OF INDUSTRY  , SAN DEIGO",32.7180094,-117.1680281
"ENCINO AVENUE, SAN DEIGO",32.7876591,-117.1460444
"GEMINI AVENUE, SAN DEIGO",32.9193162,-117.1251136
"CAROL STREET, SAN DEIGO",32.7598597,-117.0676341
"VENICE STREET, SAN DEIGO",32.738556,-117.2396629
"TORREY GARDENS PLACE, SAN DEIGO",32.9627168,-117.1504087
"MANZANARES  , SAN DEIGO",32.7033036,-117.0817995
"CAMINITO CANTIUENA  , SAN DEIGO",33.0510091,-117.0711502
"CANDLELIGHT DRIVE, SAN DEIGO",32.8148025,-117.2585077
"WESTOVER PLACE, SAN DEIGO",32.7247535,-117.086006
"SAN FERNANDO STREET, SAN DEIGO",32.711949,-117.240266
"ELLIOTT STREET, SAN DEIGO",32.7432459,-117.2213533
"PLAZA RIDGE ROAD, SAN DEIGO",32.689501,-117.0558035
"EAST TALMADGE DRIVE, SAN DEIGO",32.7615954,-117.100401
"LUBER STREET, SAN DEIGO",32.7180852,-117.0735125
"LAPIZ DRIVE, SAN DEIGO",32.9218445,-117.1458901
"GOODWIN STREET, SAN DEIGO",32.778196,-117.1767892
"SHORELINE DRIVE, SAN DEIGO",32.8640039,-117.1993803
"KICKAPOO COURT, SAN DEIGO",32.8254026,-117.2120704
"WALL STREET, SAN DEIGO",32.846924,-117.2732468
"OLYMPIC STREET, SAN DEIGO",32.7522128,-117.0696772
"SAN JOSE PLACE, SAN DEIGO",32.78474,-117.2528405
"GOODYEAR STREET, SAN DEIGO",32.694979,-117.1156139
"LARCHWOOD AVENUE, SAN DEIGO",32.8080907,-117.065207
"CESPED DRIVE, SAN DEIGO",32.8143312,-117.0801745
"OF NATIONS  , SAN DEIGO",32.7144789,-117.1618204
"ELROSE DRIVE, SAN DEIGO",32.5741039,-117.0732728
"TALMADGE CANYON ROW, SAN DEIGO",32.7668357,-117.0951314
"SAN JOAQUIN DRIVE, SAN DEIGO",32.8117126,-117.2255268
"LEEWARD ISLE POINT, SAN DEIGO",32.5699857,-117.0128073
"SHAWN AVENUE, SAN DEIGO",32.7945844,-117.1246333
"ROCKFIELD WAY, SAN DEIGO",32.9265871,-117.1252783
"SWAN LAKE DRIVE, SAN DEIGO",32.927802,-117.1022742
"BROOKS HUFFMAN PLAZA, SAN DEIGO",32.7040778,-117.085423
